date,time,cash_type,card,price,coffee_name
2025-03-06,09:00,cash,,1.986,Espresso
2025-03-06,12:46,card,ANON-0000-0000-1065,3.576,Cappuccino
2025-03-06,11:42,card,ANON-0000-0000-0883,3.576,Hot Chocolate
2025-03-06,18:18,card,ANON-0000-0000-0539,3.086,Americano with Milk
2025-03-06,08:57,card,ANON-0000-0000-0058,2.596,Cortado
2025-03-06,11:38,card,ANON-0000-0000-0076,2.596,Cortado
2025-03-07,17:04,card,ANON-0000-0000-0378,3.576,Cappuccino
2025-03-07,18:26,card,ANON-0000-0000-0539,3.576,Hot Chocolate
2025-03-07,20:39,card,ANON-0000-0000-0979,3.576,Cappuccino
2025-03-07,10:39,card,ANON-0000-0000-0845,3.576,Latte
2025-03-07,09:38,card,ANON-0000-0000-0970,3.576,Hot Chocolate
2025-03-07,09:06,card,ANON-0000-0000-0738,3.576,Hot Chocolate
2025-03-07,15:07,card,ANON-0000-0000-0343,3.576,Latte
2025-03-07,08:52,card,ANON-0000-0000-1113,3.086,Americano with Milk
2025-03-07,19:32,card,ANON-0000-0000-0633,3.086,Americano with Milk
2025-03-07,07:55,card,ANON-0000-0000-0089,2.596,Americano
2025-03-07,09:53,card,ANON-0000-0000-0271,3.576,Latte
2025-03-07,14:39,card,ANON-0000-0000-0758,2.596,Cortado
2025-03-07,11:12,card,ANON-0000-0000-1155,3.086,Americano with Milk
2025-03-07,13:35,card,ANON-0000-0000-1131,3.576,Latte
2025-03-07,12:15,card,ANON-0000-0000-0048,3.086,Americano with Milk
2025-03-07,16:04,card,ANON-0000-0000-0745,3.576,Hot Chocolate
2025-03-07,17:41,card,ANON-0000-0000-0018,3.576,Cappuccino
2025-03-07,12:16,card,ANON-0000-0000-0534,3.576,Cappuccino
2025-03-07,16:25,cash,,2.596,Americano
2025-03-07,10:33,card,ANON-0000-0000-0416,3.576,Cocoa
2025-03-07,12:46,card,ANON-0000-0000-0235,3.576,Cappuccino
2025-03-07,07:15,card,ANON-0000-0000-0500,3.086,Americano with Milk
2025-03-07,14:42,card,ANON-0000-0000-0230,3.576,Latte
2025-03-07,16:58,card,ANON-0000-0000-0403,3.576,Latte
2025-03-07,10:55,card,ANON-0000-0000-0708,3.086,Americano with Milk
2025-03-07,09:23,card,ANON-0000-0000-0759,2.596,Cortado
2025-03-07,14:33,card,ANON-0000-0000-0599,3.576,Cappuccino
2025-03-08,09:00,cash,,3.576,Latte
2025-03-08,09:57,card,ANON-0000-0000-0844,2.596,Americano
2025-03-08,15:37,card,ANON-0000-0000-0986,2.596,Cortado
2025-03-08,08:30,card,ANON-0000-0000-0746,2.596,Americano
2025-03-08,08:26,card,ANON-0000-0000-0445,3.576,Cappuccino
2025-03-08,14:48,card,ANON-0000-0000-0296,1.986,Espresso
2025-03-08,12:24,card,ANON-0000-0000-1123,3.576,Latte
2025-03-08,17:33,card,ANON-0000-0000-0492,3.576,Cocoa
2025-03-08,16:30,cash,,3.576,Latte
2025-03-08,20:21,card,ANON-0000-0000-0542,2.596,Americano
2025-03-09,09:12,card,ANON-0000-0000-0462,1.986,Espresso
2025-03-09,13:24,card,ANON-0000-0000-0205,3.086,Americano with Milk
2025-03-09,19:55,card,ANON-0000-0000-1046,3.576,Hot Chocolate
2025-03-09,09:44,card,ANON-0000-0000-0853,2.596,Cortado
2025-03-09,08:30,card,ANON-0000-0000-1043,1.986,Espresso
2025-03-09,14:00,card,ANON-0000-0000-0144,2.596,Americano
2025-03-09,19:08,card,ANON-0000-0000-0180,3.576,Cocoa
2025-03-09,12:26,card,ANON-0000-0000-0590,2.596,Americano
2025-03-09,17:27,card,ANON-0000-0000-0497,3.576,Latte
2025-03-09,10:30,card,ANON-0000-0000-0142,3.086,Americano with Milk
2025-03-09,12:03,card,ANON-0000-0000-0814,3.576,Cocoa
2025-03-09,16:32,card,ANON-0000-0000-0678,1.986,Espresso
2025-03-09,09:30,card,ANON-0000-0000-0503,2.596,Americano
2025-03-09,09:40,cash,,3.576,Cappuccino
2025-03-09,09:40,card,ANON-0000-0000-1150,2.596,Cortado
2025-03-10,09:08,card,ANON-0000-0000-0961,3.576,Latte
2025-03-10,15:33,card,ANON-0000-0000-0232,3.576,Cappuccino
2025-03-10,18:59,card,ANON-0000-0000-1082,3.576,Cappuccino
2025-03-10,16:47,card,ANON-0000-0000-0985,3.086,Americano with Milk
2025-03-10,19:51,card,ANON-0000-0000-0088,3.576,Cappuccino
2025-03-10,19:25,card,ANON-0000-0000-0679,3.576,Cappuccino
2025-03-10,08:14,card,ANON-0000-0000-0325,2.596,Americano
2025-03-11,08:11,card,ANON-0000-0000-0641,2.596,Americano
2025-03-11,13:34,card,ANON-0000-0000-0203,3.576,Latte
2025-03-11,20:07,card,ANON-0000-0000-1119,2.596,Americano
2025-03-11,10:18,card,ANON-0000-0000-0795,2.596,Cortado
2025-03-11,08:05,card,ANON-0000-0000-0277,3.576,Latte
2025-03-11,08:35,card,ANON-0000-0000-0451,3.576,Cappuccino
2025-03-11,19:55,card,ANON-0000-0000-0821,2.596,Cortado
2025-03-11,12:13,card,ANON-0000-0000-0046,2.596,Americano
2025-03-11,10:17,card,ANON-0000-0000-0186,3.576,Cocoa
2025-03-11,09:41,card,ANON-0000-0000-0865,3.576,Cappuccino
2025-03-11,08:29,card,ANON-0000-0000-0206,3.576,Latte
2025-03-11,10:55,card,ANON-0000-0000-0938,3.086,Americano with Milk
2025-03-11,12:52,card,ANON-0000-0000-0770,3.086,Americano with Milk
2025-03-11,11:47,card,ANON-0000-0000-0097,2.596,Americano
2025-03-11,08:19,card,ANON-0000-0000-0693,3.576,Latte
2025-03-11,14:13,card,ANON-0000-0000-0643,3.576,Latte
2025-03-12,13:59,card,ANON-0000-0000-0237,2.596,Americano
2025-03-12,10:28,card,ANON-0000-0000-0243,2.596,Americano
2025-03-12,11:34,card,ANON-0000-0000-1129,2.596,Cortado
2025-03-12,11:18,card,ANON-0000-0000-1050,2.596,Cortado
2025-03-12,17:15,card,ANON-0000-0000-0676,3.576,Cappuccino
2025-03-12,09:50,card,ANON-0000-0000-0782,3.576,Hot Chocolate
2025-03-12,14:51,card,ANON-0000-0000-0195,1.986,Espresso
2025-03-12,17:31,card,ANON-0000-0000-1166,3.576,Latte
2025-03-12,15:55,card,ANON-0000-0000-0335,3.576,Cappuccino
2025-03-12,08:46,card,ANON-0000-0000-0617,3.576,Cocoa
2025-03-12,14:17,card,ANON-0000-0000-0138,2.596,Americano
2025-03-13,08:54,card,ANON-0000-0000-0517,3.086,Americano with Milk
2025-03-13,10:51,card,ANON-0000-0000-0321,3.576,Cappuccino
2025-03-13,13:28,card,ANON-0000-0000-0534,2.596,Cortado
2025-03-13,15:59,card,ANON-0000-0000-0867,3.086,Americano with Milk
2025-03-13,18:31,card,ANON-0000-0000-1064,2.596,Americano
2025-03-13,14:13,card,ANON-0000-0000-0459,3.576,Latte
2025-03-13,11:30,cash,,3.576,Hot Chocolate
2025-03-13,08:11,card,ANON-0000-0000-0098,3.576,Cocoa
2025-03-13,20:56,card,ANON-0000-0000-0003,1.986,Espresso
2025-03-13,09:13,card,ANON-0000-0000-0646,3.086,Americano with Milk
2025-03-13,11:38,card,ANON-0000-0000-1018,2.596,Cortado
2025-03-13,08:46,card,ANON-0000-0000-0753,3.576,Cappuccino
2025-03-13,07:56,card,ANON-0000-0000-1142,1.986,Espresso
2025-03-13,10:55,card,ANON-0000-0000-0770,3.576,Latte
2025-03-13,10:24,card,ANON-0000-0000-0024,3.086,Americano with Milk
2025-03-13,11:32,card,ANON-0000-0000-0237,3.576,Latte
2025-03-13,16:25,card,ANON-0000-0000-0696,3.576,Hot Chocolate
2025-03-13,11:40,card,ANON-0000-0000-1032,3.086,Americano with Milk
2025-03-13,13:56,card,ANON-0000-0000-0606,2.596,Americano
2025-03-13,11:41,card,ANON-0000-0000-0441,3.576,Hot Chocolate
2025-03-13,08:47,card,ANON-0000-0000-0401,3.576,Latte
2025-03-13,09:33,cash,,2.596,Cortado
2025-03-13,13:58,card,ANON-0000-0000-0973,3.576,Latte
2025-03-13,16:16,card,ANON-0000-0000-0189,3.086,Americano with Milk
2025-03-14,09:32,cash,,2.596,Cortado
2025-03-14,17:13,card,ANON-0000-0000-0654,3.086,Americano with Milk
2025-03-14,15:42,card,ANON-0000-0000-0078,2.596,Americano
2025-03-14,13:30,card,ANON-0000-0000-0047,3.576,Hot Chocolate
2025-03-14,16:24,card,ANON-0000-0000-1178,3.576,Cappuccino
2025-03-14,13:35,card,ANON-0000-0000-0643,3.576,Latte
2025-03-14,07:46,card,ANON-0000-0000-0228,3.576,Hot Chocolate
2025-03-14,12:16,card,ANON-0000-0000-0072,3.576,Latte
2025-03-14,12:57,card,ANON-0000-0000-0712,3.576,Latte
2025-03-14,13:16,card,ANON-0000-0000-0375,3.576,Hot Chocolate
2025-03-14,09:00,card,ANON-0000-0000-0712,3.576,Hot Chocolate
2025-03-14,07:34,card,ANON-0000-0000-0211,3.576,Latte
2025-03-14,09:12,card,ANON-0000-0000-0908,3.086,Americano with Milk
2025-03-14,14:00,card,ANON-0000-0000-0523,3.086,Americano with Milk
2025-03-14,11:57,card,ANON-0000-0000-0409,3.576,Cappuccino
2025-03-14,07:22,card,ANON-0000-0000-0115,2.596,Americano
2025-03-14,08:00,card,ANON-0000-0000-0094,3.086,Americano with Milk
2025-03-14,15:50,card,ANON-0000-0000-0684,3.576,Latte
2025-03-14,10:32,card,ANON-0000-0000-0407,3.576,Cocoa
2025-03-14,12:20,card,ANON-0000-0000-0044,3.576,Latte
2025-03-14,13:55,card,ANON-0000-0000-1007,2.596,Americano
2025-03-15,08:02,card,ANON-0000-0000-0885,2.596,Cortado
2025-03-15,17:29,card,ANON-0000-0000-0528,2.596,Americano
2025-03-15,17:42,card,ANON-0000-0000-0516,3.086,Americano with Milk
2025-03-15,15:23,card,ANON-0000-0000-0759,2.596,Americano
2025-03-15,11:02,card,ANON-0000-0000-0514,3.576,Latte
2025-03-16,10:17,card,ANON-0000-0000-0513,3.086,Americano with Milk
2025-03-16,10:18,card,ANON-0000-0000-0802,3.576,Latte
2025-03-16,09:02,card,ANON-0000-0000-0264,3.576,Cappuccino
2025-03-16,10:37,card,ANON-0000-0000-0223,2.596,Americano
2025-03-16,12:10,card,ANON-0000-0000-0387,3.086,Americano with Milk
2025-03-16,17:44,card,ANON-0000-0000-0340,3.576,Latte
2025-03-16,13:45,card,ANON-0000-0000-0437,3.086,Americano with Milk
2025-03-16,11:41,card,ANON-0000-0000-0962,3.086,Americano with Milk
2025-03-16,11:17,card,ANON-0000-0000-0346,2.596,Americano
2025-03-16,09:24,card,ANON-0000-0000-0754,3.576,Cappuccino
2025-03-16,12:49,card,ANON-0000-0000-0121,3.086,Americano with Milk
2025-03-16,09:14,card,ANON-0000-0000-0078,2.596,Cortado
2025-03-16,07:33,card,ANON-0000-0000-0184,3.086,Americano with Milk
2025-03-16,11:25,card,ANON-0000-0000-0275,2.596,Americano
2025-03-17,17:57,card,ANON-0000-0000-0547,3.576,Latte
2025-03-17,19:07,card,ANON-0000-0000-0563,3.576,Latte
2025-03-17,19:20,card,ANON-0000-0000-0766,3.576,Cappuccino
2025-03-17,14:30,card,ANON-0000-0000-0720,3.086,Americano with Milk
2025-03-17,13:06,card,ANON-0000-0000-0373,3.576,Cappuccino
2025-03-17,11:28,card,ANON-0000-0000-0852,3.086,Americano with Milk
2025-03-17,20:01,card,ANON-0000-0000-0368,3.086,Americano with Milk
2025-03-17,18:27,card,ANON-0000-0000-0014,3.576,Cappuccino
2025-03-17,09:58,card,ANON-0000-0000-0239,3.576,Hot Chocolate
2025-03-17,11:32,card,ANON-0000-0000-0835,3.576,Latte
2025-03-17,09:29,card,ANON-0000-0000-0276,2.596,Americano
2025-03-17,20:14,cash,,3.086,Americano with Milk
2025-03-17,07:58,card,ANON-0000-0000-0361,3.086,Americano with Milk
2025-03-17,17:27,card,ANON-0000-0000-0229,3.576,Cappuccino
2025-03-17,14:04,card,ANON-0000-0000-0704,3.086,Americano with Milk
2025-03-17,17:27,card,ANON-0000-0000-0424,3.576,Cocoa
2025-03-17,20:31,card,ANON-0000-0000-0443,3.576,Latte
2025-03-17,09:48,card,ANON-0000-0000-0687,3.086,Americano with Milk
2025-03-17,08:39,card,ANON-0000-0000-0593,3.576,Latte
2025-03-17,08:18,card,ANON-0000-0000-0410,3.576,Cocoa
2025-03-17,13:21,card,ANON-0000-0000-0273,3.576,Latte
2025-03-17,17:33,card,ANON-0000-0000-0373,3.576,Cappuccino
2025-03-18,11:25,card,ANON-0000-0000-0876,2.596,Americano
2025-03-18,09:32,card,ANON-0000-0000-0260,2.596,Americano
2025-03-18,11:19,card,ANON-0000-0000-0075,2.596,Cortado
2025-03-18,12:12,card,ANON-0000-0000-0523,3.576,Latte
2025-03-18,07:20,card,ANON-0000-0000-0387,2.596,Americano
2025-03-18,13:38,card,ANON-0000-0000-0213,2.596,Cortado
2025-03-18,13:21,card,ANON-0000-0000-0024,2.596,Americano
2025-03-18,12:21,card,ANON-0000-0000-0139,3.576,Latte
2025-03-18,12:54,card,ANON-0000-0000-0278,2.596,Americano
2025-03-18,13:00,card,ANON-0000-0000-0749,3.086,Americano with Milk
2025-03-18,09:58,card,ANON-0000-0000-0814,3.086,Americano with Milk
2025-03-18,09:19,card,ANON-0000-0000-0223,3.086,Americano with Milk
2025-03-18,09:26,card,ANON-0000-0000-0945,2.596,Cortado
2025-03-18,15:48,card,ANON-0000-0000-0512,2.596,Americano
2025-03-18,11:46,card,ANON-0000-0000-0355,3.086,Americano with Milk
2025-03-18,09:13,card,ANON-0000-0000-0525,3.576,Cappuccino
2025-03-18,07:57,card,ANON-0000-0000-0937,2.596,Cortado
2025-03-18,09:19,card,ANON-0000-0000-1090,2.596,Americano
2025-03-18,10:06,card,ANON-0000-0000-0806,3.576,Latte
2025-03-18,17:48,card,ANON-0000-0000-0717,2.596,Cortado
2025-03-18,11:23,card,ANON-0000-0000-1102,3.576,Latte
2025-03-18,12:31,card,ANON-0000-0000-0909,3.576,Latte
2025-03-19,08:28,card,ANON-0000-0000-1052,1.986,Espresso
2025-03-19,11:48,card,ANON-0000-0000-0951,3.576,Cocoa
2025-03-19,08:27,card,ANON-0000-0000-0773,1.986,Espresso
2025-03-19,16:25,card,ANON-0000-0000-0151,2.596,Cortado
2025-03-19,10:14,card,ANON-0000-0000-0967,3.576,Hot Chocolate
2025-03-19,09:35,card,ANON-0000-0000-0308,3.086,Americano with Milk
2025-03-19,08:14,card,ANON-0000-0000-0364,2.596,Cortado
2025-03-19,11:45,card,ANON-0000-0000-0627,3.576,Latte
2025-03-19,08:41,card,ANON-0000-0000-0011,2.596,Americano
2025-03-19,07:09,card,ANON-0000-0000-0762,3.576,Latte
2025-03-20,08:04,card,ANON-0000-0000-0736,2.596,Americano
2025-03-20,12:24,card,ANON-0000-0000-0625,3.576,Latte
2025-03-20,16:55,card,ANON-0000-0000-1135,3.576,Cappuccino
2025-03-20,07:29,card,ANON-0000-0000-0423,3.576,Latte
2025-03-20,12:14,card,ANON-0000-0000-0526,3.576,Latte
2025-03-20,10:57,card,ANON-0000-0000-0300,3.576,Hot Chocolate
2025-03-20,11:06,card,ANON-0000-0000-0375,2.596,Americano
2025-03-20,15:00,card,ANON-0000-0000-1003,3.576,Cocoa
2025-03-20,10:10,card,ANON-0000-0000-1087,3.086,Americano with Milk
2025-03-20,12:43,card,ANON-0000-0000-0109,2.596,Cortado
2025-03-20,11:07,card,ANON-0000-0000-1045,3.576,Hot Chocolate
2025-03-20,13:45,card,ANON-0000-0000-0328,3.576,Cappuccino
2025-03-20,09:29,card,ANON-0000-0000-0634,3.086,Americano with Milk
2025-03-20,10:37,card,ANON-0000-0000-1047,3.086,Americano with Milk
2025-03-20,13:50,card,ANON-0000-0000-0578,3.576,Cappuccino
2025-03-21,10:36,card,ANON-0000-0000-0330,2.596,Cortado
2025-03-21,09:31,card,ANON-0000-0000-1105,3.576,Hot Chocolate
2025-03-21,09:56,card,ANON-0000-0000-0486,3.086,Americano with Milk
2025-03-21,13:38,card,ANON-0000-0000-0359,2.596,Cortado
2025-03-21,11:30,card,ANON-0000-0000-0973,3.086,Americano with Milk
2025-03-21,09:42,card,ANON-0000-0000-0499,3.086,Americano with Milk
2025-03-21,14:22,card,ANON-0000-0000-0872,2.596,Americano
2025-03-21,08:20,card,ANON-0000-0000-0429,3.576,Cocoa
2025-03-21,08:22,card,ANON-0000-0000-0120,3.576,Latte
2025-03-21,09:47,cash,,3.086,Americano with Milk
2025-03-21,15:34,card,ANON-0000-0000-1024,3.576,Latte
2025-03-21,19:01,card,ANON-0000-0000-0480,3.086,Americano with Milk
2025-03-21,09:24,card,ANON-0000-0000-1053,2.596,Americano
2025-03-22,16:39,card,ANON-0000-0000-1084,3.576,Hot Chocolate
2025-03-22,11:10,card,ANON-0000-0000-0313,3.576,Latte
2025-03-22,14:16,card,ANON-0000-0000-0409,2.596,Americano
2025-03-22,08:24,card,ANON-0000-0000-1167,3.086,Americano with Milk
2025-03-22,12:16,card,ANON-0000-0000-0203,3.086,Americano with Milk
2025-03-22,16:34,card,ANON-0000-0000-0054,3.576,Latte
2025-03-22,09:34,card,ANON-0000-0000-0919,2.596,Cortado
2025-03-22,12:06,cash,,2.596,Cortado
2025-03-22,17:39,card,ANON-0000-0000-0991,3.576,Cappuccino
2025-03-22,15:45,cash,,3.086,Americano with Milk
2025-03-22,13:10,card,ANON-0000-0000-0353,3.576,Hot Chocolate
2025-03-23,15:52,card,ANON-0000-0000-0217,3.576,Cocoa
2025-03-23,14:23,card,ANON-0000-0000-1011,3.576,Cappuccino
2025-03-23,15:06,card,ANON-0000-0000-0931,3.576,Cocoa
2025-03-23,19:20,card,ANON-0000-0000-0186,3.086,Americano with Milk
2025-03-23,14:01,card,ANON-0000-0000-1111,2.596,Americano
2025-03-23,14:21,cash,,3.576,Cappuccino
2025-03-23,14:13,card,ANON-0000-0000-0398,2.596,Cortado
2025-03-23,12:18,cash,,3.576,Cappuccino
2025-03-23,17:28,card,ANON-0000-0000-0544,1.986,Espresso
2025-03-23,18:49,card,ANON-0000-0000-0016,3.086,Americano with Milk
2025-03-23,11:15,card,ANON-0000-0000-0002,3.576,Latte
2025-03-23,09:48,card,ANON-0000-0000-0279,3.576,Latte
2025-03-23,13:21,card,ANON-0000-0000-0754,3.576,Latte
2025-03-24,12:01,cash,,3.576,Cappuccino
2025-03-24,12:15,card,ANON-0000-0000-0066,3.576,Latte
2025-03-24,08:23,card,ANON-0000-0000-0549,3.576,Latte
2025-03-24,07:06,card,ANON-0000-0000-1162,3.576,Hot Chocolate
2025-03-24,08:08,card,ANON-0000-0000-0083,3.576,Latte
2025-03-24,11:45,card,ANON-0000-0000-0254,3.086,Americano with Milk
2025-03-24,18:56,card,ANON-0000-0000-0734,2.596,Cortado
2025-03-24,18:06,card,ANON-0000-0000-1064,3.576,Cocoa
2025-03-24,10:49,card,ANON-0000-0000-0329,2.596,Americano
2025-03-24,11:17,card,ANON-0000-0000-1056,2.596,Americano
2025-03-24,10:05,card,ANON-0000-0000-0641,3.086,Americano with Milk
2025-03-24,20:12,card,ANON-0000-0000-0836,3.576,Latte
2025-03-25,14:45,card,ANON-0000-0000-0542,3.576,Cappuccino
2025-03-25,13:53,card,ANON-0000-0000-0179,2.596,Cortado
2025-03-25,11:08,card,ANON-0000-0000-0257,3.086,Americano with Milk
2025-03-25,18:34,card,ANON-0000-0000-0356,3.576,Hot Chocolate
2025-03-25,11:05,card,ANON-0000-0000-0371,3.086,Americano with Milk
2025-03-25,09:13,card,ANON-0000-0000-0555,3.086,Americano with Milk
2025-03-25,10:38,card,ANON-0000-0000-1014,3.576,Hot Chocolate
2025-03-25,14:11,card,ANON-0000-0000-0891,3.576,Cocoa
2025-03-25,09:17,card,ANON-0000-0000-1043,2.596,Cortado
2025-03-25,17:27,card,ANON-0000-0000-0254,2.596,Cortado
2025-03-25,11:49,card,ANON-0000-0000-1133,3.576,Cappuccino
2025-03-25,15:27,card,ANON-0000-0000-0462,3.576,Cocoa
2025-03-25,14:56,card,ANON-0000-0000-0510,2.596,Americano
2025-03-26,13:34,card,ANON-0000-0000-1153,3.086,Americano with Milk
2025-03-26,10:38,card,ANON-0000-0000-0577,3.576,Cocoa
2025-03-26,20:46,card,ANON-0000-0000-0304,3.576,Latte
2025-03-26,09:16,card,ANON-0000-0000-0415,3.576,Cappuccino
2025-03-26,20:51,card,ANON-0000-0000-0587,2.596,Americano
2025-03-26,16:12,card,ANON-0000-0000-0162,3.576,Latte
2025-03-26,09:28,cash,,3.086,Americano with Milk
2025-03-26,15:45,card,ANON-0000-0000-1079,2.596,Cortado
2025-03-26,07:48,card,ANON-0000-0000-0203,2.596,Americano
2025-03-26,16:30,card,ANON-0000-0000-0653,3.576,Latte
2025-03-26,10:08,card,ANON-0000-0000-1166,3.086,Americano with Milk
2025-03-26,08:48,card,ANON-0000-0000-0833,3.576,Latte
2025-03-26,14:50,card,ANON-0000-0000-0280,3.576,Hot Chocolate
2025-03-26,12:09,card,ANON-0000-0000-0681,3.086,Americano with Milk
2025-03-26,09:05,card,ANON-0000-0000-1151,3.576,Cappuccino
2025-03-26,10:03,card,ANON-0000-0000-0515,3.086,Americano with Milk
2025-03-26,08:59,card,ANON-0000-0000-0516,1.986,Espresso
2025-03-26,11:47,card,ANON-0000-0000-0926,3.086,Americano with Milk
2025-03-26,12:13,card,ANON-0000-0000-0976,3.086,Americano with Milk
2025-03-26,16:02,card,ANON-0000-0000-0385,3.086,Americano with Milk
2025-03-27,09:26,card,ANON-0000-0000-0750,2.596,Americano
2025-03-27,11:29,card,ANON-0000-0000-1100,3.086,Americano with Milk
2025-03-27,08:52,cash,,2.596,Americano
2025-03-27,13:41,card,ANON-0000-0000-0210,3.576,Cappuccino
2025-03-27,10:20,card,ANON-0000-0000-0042,3.086,Americano with Milk
2025-03-27,16:16,card,ANON-0000-0000-0397,3.086,Americano with Milk
2025-03-27,09:02,card,ANON-0000-0000-0135,1.986,Espresso
2025-03-27,19:13,card,ANON-0000-0000-0450,3.086,Americano with Milk
2025-03-27,10:01,card,ANON-0000-0000-0734,3.086,Americano with Milk
2025-03-27,09:07,card,ANON-0000-0000-0213,2.596,Cortado
2025-03-27,11:21,card,ANON-0000-0000-0254,3.576,Latte
2025-03-27,14:58,card,ANON-0000-0000-0512,2.596,Cortado
2025-03-27,14:18,card,ANON-0000-0000-0025,3.576,Cappuccino
2025-03-27,10:44,card,ANON-0000-0000-0068,3.576,Cocoa
2025-03-27,12:22,card,ANON-0000-0000-1050,3.576,Hot Chocolate
2025-03-27,13:30,card,ANON-0000-0000-1157,3.576,Latte
2025-03-27,08:31,card,ANON-0000-0000-1104,3.086,Americano with Milk
2025-03-27,13:34,card,ANON-0000-0000-0435,1.986,Espresso
2025-03-27,16:23,card,ANON-0000-0000-1163,3.576,Cocoa
2025-03-27,18:21,card,ANON-0000-0000-0405,2.596,Americano
2025-03-27,09:20,cash,,3.576,Cappuccino
2025-03-27,11:16,card,ANON-0000-0000-0449,3.576,Latte
2025-03-27,15:51,card,ANON-0000-0000-0888,2.596,Americano
2025-03-27,17:50,card,ANON-0000-0000-0002,3.576,Cappuccino
2025-03-28,08:11,card,ANON-0000-0000-1166,3.086,Americano with Milk
2025-03-28,16:29,cash,,3.576,Hot Chocolate
2025-03-28,12:02,card,ANON-0000-0000-0911,3.576,Latte
2025-03-28,12:12,card,ANON-0000-0000-0862,2.596,Americano
2025-03-28,15:46,card,ANON-0000-0000-0949,3.576,Latte
2025-03-28,19:28,card,ANON-0000-0000-0699,1.986,Espresso
2025-03-28,11:42,card,ANON-0000-0000-0543,3.576,Latte
2025-03-28,14:11,card,ANON-0000-0000-0536,3.576,Latte
2025-03-28,09:07,card,ANON-0000-0000-0139,2.596,Americano
2025-03-28,14:17,card,ANON-0000-0000-0077,3.576,Cappuccino
2025-03-28,15:16,card,ANON-0000-0000-0009,2.596,Cortado
2025-03-28,16:58,card,ANON-0000-0000-0772,3.576,Latte
2025-03-28,11:41,card,ANON-0000-0000-0724,2.596,Cortado
2025-03-28,09:21,card,ANON-0000-0000-0425,2.596,Americano
2025-03-28,19:55,card,ANON-0000-0000-0078,3.576,Cappuccino
2025-03-28,15:57,card,ANON-0000-0000-0089,3.576,Cappuccino
2025-03-28,09:52,card,ANON-0000-0000-0918,3.086,Americano with Milk
2025-03-28,14:33,card,ANON-0000-0000-0104,2.596,Americano
2025-03-28,08:29,card,ANON-0000-0000-1163,3.086,Americano with Milk
2025-03-28,10:13,card,ANON-0000-0000-1010,3.086,Americano with Milk
2025-03-28,16:20,card,ANON-0000-0000-0618,2.596,Americano
2025-03-28,15:43,card,ANON-0000-0000-0688,3.576,Cappuccino
2025-03-28,11:52,card,ANON-0000-0000-0484,3.086,Americano with Milk
2025-03-29,11:41,card,ANON-0000-0000-0324,3.576,Cappuccino
2025-03-29,09:17,card,ANON-0000-0000-0432,2.596,Americano
2025-03-29,15:01,card,ANON-0000-0000-0485,2.596,Cortado
2025-03-29,17:54,card,ANON-0000-0000-0896,3.576,Latte
2025-03-29,08:49,cash,,3.576,Cocoa
2025-03-29,07:35,card,ANON-0000-0000-0699,3.576,Latte
2025-03-29,20:06,card,ANON-0000-0000-1015,3.576,Latte
2025-03-29,15:26,card,ANON-0000-0000-1191,2.596,Americano
2025-03-30,20:28,card,ANON-0000-0000-0648,3.576,Latte
2025-03-30,13:51,card,ANON-0000-0000-0322,3.086,Americano with Milk
2025-03-30,10:11,card,ANON-0000-0000-0766,3.576,Latte
2025-03-30,08:53,card,ANON-0000-0000-1130,3.576,Cappuccino
2025-03-30,14:17,card,ANON-0000-0000-0232,2.596,Cortado
2025-03-30,10:45,cash,,2.596,Americano
2025-03-30,13:42,card,ANON-0000-0000-0635,3.576,Latte
2025-03-30,12:04,card,ANON-0000-0000-0828,3.576,Latte
2025-03-30,08:59,card,ANON-0000-0000-0493,3.576,Latte
2025-03-30,11:13,card,ANON-0000-0000-0241,2.596,Americano
2025-03-30,10:25,card,ANON-0000-0000-0067,3.086,Americano with Milk
2025-03-30,08:08,card,ANON-0000-0000-0888,3.086,Americano with Milk
2025-03-31,11:21,card,ANON-0000-0000-0655,3.576,Cappuccino
2025-03-31,13:45,card,ANON-0000-0000-0106,3.576,Latte
2025-03-31,16:27,card,ANON-0000-0000-0452,3.576,Cappuccino
2025-03-31,09:44,card,ANON-0000-0000-0724,2.596,Americano
